Timestamp_Step,Day,Hour,Bin_ID,Zone_Type,Fill_Level_Percent
328500,4,19,945322275#7,commercial,98.96
328500,4,19,949108818#4,commercial,99.07
328500,4,19,1266449985#1,commercial,98.94
328500,4,19,707066366#5,commercial,98.95
328500,4,19,136161770#1,commercial,98.91
328500,4,19,1014224394_2,commercial,99.04
328500,4,19,1158120933#3,commercial,99.03
328500,4,19,-1040439218,residential,80.11
328500,4,19,601448200#1,residential,80.12
328500,4,19,1411385464,residential,80.19
328500,4,19,-1320695763,residential,80.19
328500,4,19,180082258#0,residential,80.07
328500,4,19,-601455484#0,residential,80.1
328500,4,19,1410492198#1,residential,80.06
328500,4,19,1361713742,residential,80.15
328500,4,19,-194873142,residential,80.18
328500,4,19,-601894327,residential,80.21
329400,4,19,808672175#4,commercial,1.27
329400,4,19,-1180597073#27,commercial,1.25
329400,4,19,1308540805,commercial,1.22
329400,4,19,945322275#7,commercial,1.21
329400,4,19,949108818#4,commercial,1.32
329400,4,19,1266449985#1,commercial,1.19
329400,4,19,707066366#5,commercial,1.19
329400,4,19,136161770#1,commercial,1.16
329400,4,19,1014224394_2,commercial,1.29
329400,4,19,1158120933#3,commercial,1.28
329400,4,19,-1040439218,residential,81.43
329400,4,19,601448200#1,residential,81.45
329400,4,19,1411385464,residential,81.51
329400,4,19,-1320695763,residential,81.51
329400,4,19,180082258#0,residential,81.4
329400,4,19,-601455484#0,residential,81.42
329400,4,19,1410492198#1,residential,81.39
329400,4,19,1361713742,residential,81.48
329400,4,19,-194873142,residential,81.51
329400,4,19,-601894327,residential,81.54
330300,4,19,808672175#4,commercial,3.56
330300,4,19,-1180597073#27,commercial,3.54
330300,4,19,1308540805,commercial,3.51
330300,4,19,945322275#7,commercial,3.5
330300,4,19,949108818#4,commercial,3.61
330300,4,19,1266449985#1,commercial,3.47
330300,4,19,707066366#5,commercial,3.48
330300,4,19,136161770#1,commercial,3.45
330300,4,19,1014224394_2,commercial,3.58
330300,4,19,1158120933#3,commercial,3.57
330300,4,19,-1040439218,residential,82.72
330300,4,19,601448200#1,residential,82.74
330300,4,19,1411385464,residential,82.79
330300,4,19,-1320695763,residential,82.8
330300,4,19,180082258#0,residential,82.69
330300,4,19,-601455484#0,residential,82.71
330300,4,19,1410492198#1,residential,82.67
330300,4,19,1361713742,residential,82.76
330300,4,19,-194873142,residential,82.79
330300,4,19,-601894327,residential,82.82
331200,4,20,808672175#4,commercial,5.86
331200,4,20,-1180597073#27,commercial,5.84
331200,4,20,1308540805,commercial,5.81
331200,4,20,945322275#7,commercial,5.81
331200,4,20,949108818#4,commercial,5.92
331200,4,20,1266449985#1,commercial,5.78
331200,4,20,707066366#5,commercial,5.79
331200,4,20,136161770#1,commercial,5.75
331200,4,20,1014224394_2,commercial,5.88
331200,4,20,1158120933#3,commercial,5.87
331200,4,20,-1040439218,residential,83.94
331200,4,20,601448200#1,residential,83.97
331200,4,20,1411385464,residential,84.02
331200,4,20,-1320695763,residential,84.02
331200,4,20,180082258#0,residential,83.91
331200,4,20,-601455484#0,residential,83.93
331200,4,20,1410492198#1,residential,83.89
331200,4,20,1361713742,residential,83.99
331200,4,20,-194873142,residential,84.02
331200,4,20,-601894327,residential,84.05
332100,4,20,808672175#4,commercial,8.15
332100,4,20,-1180597073#27,commercial,8.14
332100,4,20,1308540805,commercial,8.09
332100,4,20,945322275#7,commercial,8.1
332100,4,20,949108818#4,commercial,8.21
332100,4,20,1266449985#1,commercial,8.06
332100,4,20,707066366#5,commercial,8.08
332100,4,20,136161770#1,commercial,8.05
332100,4,20,1014224394_2,commercial,8.17
332100,4,20,1158120933#3,commercial,8.15
332100,4,20,-1040439218,residential,85.1
332100,4,20,601448200#1,residential,85.13
332100,4,20,1411385464,residential,85.17
332100,4,20,-1320695763,residential,85.18
332100,4,20,180082258#0,residential,85.06
332100,4,20,-601455484#0,residential,85.08
332100,4,20,1410492198#1,residential,85.05
332100,4,20,1361713742,residential,85.14
332100,4,20,-194873142,residential,85.17
332100,4,20,-601894327,residential,85.21
333000,4,20,808672175#4,commercial,10.41
333000,4,20,-1180597073#27,commercial,10.39
333000,4,20,1308540805,commercial,10.35
333000,4,20,945322275#7,commercial,10.35
333000,4,20,949108818#4,commercial,10.46
333000,4,20,1266449985#1,commercial,10.31
333000,4,20,707066366#5,commercial,10.33
333000,4,20,136161770#1,commercial,10.3
333000,4,20,1014224394_2,commercial,10.43
333000,4,20,1158120933#3,commercial,10.4
333000,4,20,-1040439218,residential,86.16
333000,4,20,601448200#1,residential,86.19
333000,4,20,1411385464,residential,86.24
333000,4,20,-1320695763,residential,86.24
333000,4,20,180082258#0,residential,86.13
333000,4,20,-601455484#0,residential,86.14
333000,4,20,1410492198#1,residential,86.11
333000,4,20,1361713742,residential,86.21
333000,4,20,-194873142,residential,86.24
333000,4,20,-601894327,residential,86.27
333900,4,20,808672175#4,commercial,12.6
333900,4,20,-1180597073#27,commercial,12.58
333900,4,20,1308540805,commercial,12.53
333900,4,20,945322275#7,commercial,12.55
333900,4,20,949108818#4,commercial,12.66
333900,4,20,1266449985#1,commercial,12.5
333900,4,20,707066366#5,commercial,12.52
333900,4,20,136161770#1,commercial,12.49
333900,4,20,1014224394_2,commercial,12.62
333900,4,20,1158120933#3,commercial,12.59
333900,4,20,-1040439218,residential,87.13
333900,4,20,601448200#1,residential,87.16
333900,4,20,1411385464,residential,87.21
333900,4,20,-1320695763,residential,87.21
333900,4,20,180082258#0,residential,87.1
333900,4,20,-601455484#0,residential,87.12
333900,4,20,1410492198#1,residential,87.09
333900,4,20,1361713742,residential,87.17
333900,4,20,-194873142,residential,87.21
333900,4,20,-601894327,residential,87.25
334800,4,21,808672175#4,commercial,14.7
334800,4,21,-1180597073#27,commercial,14.69
334800,4,21,1308540805,commercial,14.64
334800,4,21,945322275#7,commercial,14.65
334800,4,21,949108818#4,commercial,14.77
334800,4,21,1266449985#1,commercial,14.6
334800,4,21,707066366#5,commercial,14.63
334800,4,21,136161770#1,commercial,14.59
334800,4,21,1014224394_2,commercial,14.72
334800,4,21,1158120933#3,commercial,14.7
334800,4,21,-1040439218,residential,88.0
334800,4,21,601448200#1,residential,88.04
334800,4,21,1411385464,residential,88.09
334800,4,21,-1320695763,residential,88.07
334800,4,21,180082258#0,residential,87.97
334800,4,21,-601455484#0,residential,87.98
334800,4,21,1410492198#1,residential,87.95
334800,4,21,1361713742,residential,88.04
334800,4,21,-194873142,residential,88.08
334800,4,21,-601894327,residential,88.12
335700,4,21,808672175#4,commercial,16.71
335700,4,21,-1180597073#27,commercial,16.7
335700,4,21,1308540805,commercial,16.65
335700,4,21,945322275#7,commercial,16.66
335700,4,21,949108818#4,commercial,16.77
335700,4,21,1266449985#1,commercial,16.61
335700,4,21,707066366#5,commercial,16.63
335700,4,21,136161770#1,commercial,16.6
335700,4,21,1014224394_2,commercial,16.73
335700,4,21,1158120933#3,commercial,16.71
335700,4,21,-1040439218,residential,88.77
335700,4,21,601448200#1,residential,88.8
335700,4,21,1411385464,residential,88.85
335700,4,21,-1320695763,residential,88.84
335700,4,21,180082258#0,residential,88.73
335700,4,21,-601455484#0,residential,88.75
335700,4,21,1410492198#1,residential,88.73
335700,4,21,1361713742,residential,88.82
335700,4,21,-194873142,residential,88.85
335700,4,21,-601894327,residential,88.89
336600,4,21,808672175#4,commercial,18.59
336600,4,21,-1180597073#27,commercial,18.58
336600,4,21,1308540805,commercial,18.54
336600,4,21,945322275#7,commercial,18.54
336600,4,21,949108818#4,commercial,18.65
336600,4,21,1266449985#1,commercial,18.5
336600,4,21,707066366#5,commercial,18.52
336600,4,21,136161770#1,commercial,18.48
336600,4,21,1014224394_2,commercial,18.61
336600,4,21,1158120933#3,commercial,18.6
336600,4,21,-1040439218,residential,89.44
336600,4,21,601448200#1,residential,89.47
336600,4,21,1411385464,residential,89.52
336600,4,21,-1320695763,residential,89.51
336600,4,21,180082258#0,residential,89.4
336600,4,21,-601455484#0,residential,89.42
336600,4,21,1410492198#1,residential,89.4
336600,4,21,1361713742,residential,89.48
336600,4,21,-194873142,residential,89.52
336600,4,21,-601894327,residential,89.55
337500,4,21,808672175#4,commercial,20.35
337500,4,21,-1180597073#27,commercial,20.34
337500,4,21,1308540805,commercial,20.29
337500,4,21,945322275#7,commercial,20.3
337500,4,21,949108818#4,commercial,20.41
337500,4,21,1266449985#1,commercial,20.25
337500,4,21,707066366#5,commercial,20.27
337500,4,21,136161770#1,commercial,20.23
337500,4,21,1014224394_2,commercial,20.37
337500,4,21,1158120933#3,commercial,20.35
337500,4,21,-1040439218,residential,90.01
337500,4,21,601448200#1,residential,90.04
337500,4,21,1411385464,residential,90.09
337500,4,21,-1320695763,residential,90.09
337500,4,21,180082258#0,residential,89.97
337500,4,21,-601455484#0,residential,89.99
337500,4,21,1410492198#1,residential,89.97
337500,4,21,1361713742,residential,90.06
337500,4,21,-194873142,residential,90.09
337500,4,21,-601894327,residential,90.12
338400,4,22,808672175#4,commercial,21.97
338400,4,22,-1180597073#27,commercial,21.96
338400,4,22,1308540805,commercial,21.91
338400,4,22,945322275#7,commercial,21.91
338400,4,22,949108818#4,commercial,22.02
338400,4,22,1266449985#1,commercial,21.87
338400,4,22,707066366#5,commercial,21.88
338400,4,22,136161770#1,commercial,21.85
338400,4,22,1014224394_2,commercial,21.99
338400,4,22,1158120933#3,commercial,21.97
338400,4,22,-1040439218,residential,90.49
338400,4,22,601448200#1,residential,90.52
338400,4,22,1411385464,residential,90.57
338400,4,22,-1320695763,residential,90.57
338400,4,22,180082258#0,residential,90.45
338400,4,22,-601455484#0,residential,90.47
338400,4,22,1410492198#1,residential,90.44
338400,4,22,1361713742,residential,90.54
338400,4,22,-194873142,residential,90.57
338400,4,22,-601894327,residential,90.61
339300,4,22,808672175#4,commercial,23.44
339300,4,22,-1180597073#27,commercial,23.43
339300,4,22,1308540805,commercial,23.38
339300,4,22,945322275#7,commercial,23.4
339300,4,22,949108818#4,commercial,23.5
339300,4,22,1266449985#1,commercial,23.35
339300,4,22,707066366#5,commercial,23.36
339300,4,22,136161770#1,commercial,23.32
339300,4,22,1014224394_2,commercial,23.46
339300,4,22,1158120933#3,commercial,23.44
339300,4,22,-1040439218,residential,90.89
339300,4,22,601448200#1,residential,90.91
339300,4,22,1411385464,residential,90.96
339300,4,22,-1320695763,residential,90.98
339300,4,22,180082258#0,residential,90.85
339300,4,22,-601455484#0,residential,90.87
339300,4,22,1410492198#1,residential,90.85
339300,4,22,1361713742,residential,90.94
339300,4,22,-194873142,residential,90.97
339300,4,22,-601894327,residential,91.01
340200,4,22,808672175#4,commercial,24.79
340200,4,22,-1180597073#27,commercial,24.77
340200,4,22,1308540805,commercial,24.73
340200,4,22,945322275#7,commercial,24.74
340200,4,22,949108818#4,commercial,24.84
340200,4,22,1266449985#1,commercial,24.69
340200,4,22,707066366#5,commercial,24.7
340200,4,22,136161770#1,commercial,24.67
340200,4,22,1014224394_2,commercial,24.81
340200,4,22,1158120933#3,commercial,24.79
340200,4,22,-1040439218,residential,91.22
340200,4,22,601448200#1,residential,91.23
340200,4,22,1411385464,residential,91.28
340200,4,22,-1320695763,residential,91.31
340200,4,22,180082258#0,residential,91.18
340200,4,22,-601455484#0,residential,91.19
340200,4,22,1410492198#1,residential,91.17
340200,4,22,1361713742,residential,91.26
340200,4,22,-194873142,residential,91.3
340200,4,22,-601894327,residential,91.33
341100,4,22,808672175#4,commercial,26.0
341100,4,22,-1180597073#27,commercial,25.99
341100,4,22,1308540805,commercial,25.95
341100,4,22,945322275#7,commercial,25.96
341100,4,22,949108818#4,commercial,26.05
341100,4,22,1266449985#1,commercial,25.9
341100,4,22,707066366#5,commercial,25.92
341100,4,22,136161770#1,commercial,25.88
341100,4,22,1014224394_2,commercial,26.02
341100,4,22,1158120933#3,commercial,26.0
341100,4,22,-1040439218,residential,91.48
341100,4,22,601448200#1,residential,91.49
341100,4,22,1411385464,residential,91.54
341100,4,22,-1320695763,residential,91.57
341100,4,22,180082258#0,residential,91.45
341100,4,22,-601455484#0,residential,91.45
341100,4,22,1410492198#1,residential,91.43
341100,4,22,1361713742,residential,91.52
341100,4,22,-194873142,residential,91.56
341100,4,22,-601894327,residential,91.59
342000,4,23,808672175#4,commercial,27.1
342000,4,23,-1180597073#27,commercial,27.08
342000,4,23,1308540805,commercial,27.05
342000,4,23,945322275#7,commercial,27.05
342000,4,23,949108818#4,commercial,27.15
342000,4,23,1266449985#1,commercial,27.0
342000,4,23,707066366#5,commercial,27.01
342000,4,23,136161770#1,commercial,26.98
342000,4,23,1014224394_2,commercial,27.12
342000,4,23,1158120933#3,commercial,27.09
342000,4,23,-1040439218,residential,91.69
342000,4,23,601448200#1,residential,91.7
342000,4,23,1411385464,residential,91.75
342000,4,23,-1320695763,residential,91.77
342000,4,23,180082258#0,residential,91.66
342000,4,23,-601455484#0,residential,91.65
342000,4,23,1410492198#1,residential,91.64
342000,4,23,1361713742,residential,91.73
342000,4,23,-194873142,residential,91.76
342000,4,23,-601894327,residential,91.8
342900,4,23,808672175#4,commercial,28.08
342900,4,23,-1180597073#27,commercial,28.07
342900,4,23,1308540805,commercial,28.04
342900,4,23,945322275#7,commercial,28.04
342900,4,23,949108818#4,commercial,28.14
342900,4,23,1266449985#1,commercial,27.98
342900,4,23,707066366#5,commercial,27.99
342900,4,23,136161770#1,commercial,27.97
342900,4,23,1014224394_2,commercial,28.1
342900,4,23,1158120933#3,commercial,28.08
342900,4,23,-1040439218,residential,91.85
342900,4,23,601448200#1,residential,91.86
342900,4,23,1411385464,residential,91.91
342900,4,23,-1320695763,residential,91.94
342900,4,23,180082258#0,residential,91.82
342900,4,23,-601455484#0,residential,91.82
342900,4,23,1410492198#1,residential,91.8
342900,4,23,1361713742,residential,91.9
342900,4,23,-194873142,residential,91.92
342900,4,23,-601894327,residential,91.96
343800,4,23,808672175#4,commercial,28.97
343800,4,23,-1180597073#27,commercial,28.95
343800,4,23,1308540805,commercial,28.92
343800,4,23,945322275#7,commercial,28.93
343800,4,23,949108818#4,commercial,29.02
343800,4,23,1266449985#1,commercial,28.87
343800,4,23,707066366#5,commercial,28.88
343800,4,23,136161770#1,commercial,28.85
343800,4,23,1014224394_2,commercial,28.99
343800,4,23,1158120933#3,commercial,28.96
343800,4,23,-1040439218,residential,91.98
343800,4,23,601448200#1,residential,91.99
343800,4,23,1411385464,residential,92.04
343800,4,23,-1320695763,residential,92.07
343800,4,23,180082258#0,residential,91.95
343800,4,23,-601455484#0,residential,91.95
343800,4,23,1410492198#1,residential,91.93
343800,4,23,1361713742,residential,92.02
343800,4,23,-194873142,residential,92.05
343800,4,23,-601894327,residential,92.09
344700,4,23,808672175#4,commercial,29.77
344700,4,23,-1180597073#27,commercial,29.75
344700,4,23,1308540805,commercial,29.72
344700,4,23,945322275#7,commercial,29.73
344700,4,23,949108818#4,commercial,29.82
344700,4,23,1266449985#1,commercial,29.67
344700,4,23,707066366#5,commercial,29.68
344700,4,23,136161770#1,commercial,29.65
344700,4,23,1014224394_2,commercial,29.78
344700,4,23,1158120933#3,commercial,29.76
344700,4,23,-1040439218,residential,92.08
344700,4,23,601448200#1,residential,92.09
344700,4,23,1411385464,residential,92.14
344700,4,23,-1320695763,residential,92.17
344700,4,23,180082258#0,residential,92.05
344700,4,23,-601455484#0,residential,92.05
344700,4,23,1410492198#1,residential,92.03
344700,4,23,1361713742,residential,92.13
344700,4,23,-194873142,residential,92.16
344700,4,23,-601894327,residential,92.19
345600,5,0,808672175#4,commercial,30.5
345600,5,0,-1180597073#27,commercial,30.47
345600,5,0,1308540805,commercial,30.45
345600,5,0,945322275#7,commercial,30.46
345600,5,0,949108818#4,commercial,30.55
345600,5,0,1266449985#1,commercial,30.39
345600,5,0,707066366#5,commercial,30.41
345600,5,0,136161770#1,commercial,30.37
345600,5,0,1014224394_2,commercial,30.51
345600,5,0,1158120933#3,commercial,30.48
345600,5,0,-1040439218,residential,92.16
345600,5,0,601448200#1,residential,92.17
345600,5,0,1411385464,residential,92.22
345600,5,0,-1320695763,residential,92.25
345600,5,0,180082258#0,residential,92.13
345600,5,0,-601455484#0,residential,92.13
345600,5,0,1410492198#1,residential,92.11
345600,5,0,1361713742,residential,92.21
345600,5,0,-194873142,residential,92.24
345600,5,0,-601894327,residential,92.27
346500,5,0,808672175#4,commercial,30.95
346500,5,0,-1180597073#27,commercial,30.92
346500,5,0,1308540805,commercial,30.9
346500,5,0,945322275#7,commercial,30.91
346500,5,0,949108818#4,commercial,30.99
346500,5,0,1266449985#1,commercial,30.84
346500,5,0,707066366#5,commercial,30.86
346500,5,0,136161770#1,commercial,30.83
346500,5,0,1014224394_2,commercial,30.96
346500,5,0,1158120933#3,commercial,30.93
346500,5,0,-1040439218,residential,92.2
346500,5,0,601448200#1,residential,92.21
346500,5,0,1411385464,residential,92.26
346500,5,0,-1320695763,residential,92.28
346500,5,0,180082258#0,residential,92.17
346500,5,0,-601455484#0,residential,92.16
346500,5,0,1410492198#1,residential,92.15
346500,5,0,1361713742,residential,92.24
346500,5,0,-194873142,residential,92.28
346500,5,0,-601894327,residential,92.31
347400,5,0,808672175#4,commercial,31.41
347400,5,0,-1180597073#27,commercial,31.36
347400,5,0,1308540805,commercial,31.35
347400,5,0,945322275#7,commercial,31.36
347400,5,0,949108818#4,commercial,31.44
347400,5,0,1266449985#1,commercial,31.29
347400,5,0,707066366#5,commercial,31.31
347400,5,0,136161770#1,commercial,31.28
347400,5,0,1014224394_2,commercial,31.41
347400,5,0,1158120933#3,commercial,31.38
347400,5,0,-1040439218,residential,92.23
347400,5,0,601448200#1,residential,92.24
347400,5,0,1411385464,residential,92.29
347400,5,0,-1320695763,residential,92.32
347400,5,0,180082258#0,residential,92.21
347400,5,0,-601455484#0,residential,92.2
347400,5,0,1410492198#1,residential,92.19
347400,5,0,1361713742,residential,92.28
347400,5,0,-194873142,residential,92.31
347400,5,0,-601894327,residential,92.35
348300,5,0,808672175#4,commercial,31.86
348300,5,0,-1180597073#27,commercial,31.82
348300,5,0,1308540805,commercial,31.8
348300,5,0,945322275#7,commercial,31.81
348300,5,0,949108818#4,commercial,31.89
348300,5,0,1266449985#1,commercial,31.73
348300,5,0,707066366#5,commercial,31.76
348300,5,0,136161770#1,commercial,31.73
348300,5,0,1014224394_2,commercial,31.87
348300,5,0,1158120933#3,commercial,31.83
348300,5,0,-1040439218,residential,92.27
348300,5,0,601448200#1,residential,92.28
348300,5,0,1411385464,residential,92.33
348300,5,0,-1320695763,residential,92.36
348300,5,0,180082258#0,residential,92.24
348300,5,0,-601455484#0,residential,92.23
348300,5,0,1410492198#1,residential,92.22
348300,5,0,1361713742,residential,92.31
348300,5,0,-194873142,residential,92.35
348300,5,0,-601894327,residential,92.38
349200,5,1,808672175#4,commercial,32.31
349200,5,1,-1180597073#27,commercial,32.26
349200,5,1,1308540805,commercial,32.25
349200,5,1,945322275#7,commercial,32.27
349200,5,1,949108818#4,commercial,32.35
349200,5,1,1266449985#1,commercial,32.19
349200,5,1,707066366#5,commercial,32.21
349200,5,1,136161770#1,commercial,32.19
349200,5,1,1014224394_2,commercial,32.32
349200,5,1,1158120933#3,commercial,32.28
349200,5,1,-1040439218,residential,92.31
349200,5,1,601448200#1,residential,92.32
349200,5,1,1411385464,residential,92.36
349200,5,1,-1320695763,residential,92.39
349200,5,1,180082258#0,residential,92.28
349200,5,1,-601455484#0,residential,92.27
349200,5,1,1410492198#1,residential,92.26
349200,5,1,1361713742,residential,92.35
349200,5,1,-194873142,residential,92.38
349200,5,1,-601894327,residential,92.42
350100,5,1,808672175#4,commercial,32.76
350100,5,1,-1180597073#27,commercial,32.72
350100,5,1,1308540805,commercial,32.71
350100,5,1,945322275#7,commercial,32.72
350100,5,1,949108818#4,commercial,32.8
350100,5,1,1266449985#1,commercial,32.64
350100,5,1,707066366#5,commercial,32.67
350100,5,1,136161770#1,commercial,32.64
350100,5,1,1014224394_2,commercial,32.77
350100,5,1,1158120933#3,commercial,32.73
350100,5,1,-1040439218,residential,92.34
350100,5,1,601448200#1,residential,92.35
350100,5,1,1411385464,residential,92.4
350100,5,1,-1320695763,residential,92.42
350100,5,1,180082258#0,residential,92.32
350100,5,1,-601455484#0,residential,92.3
350100,5,1,1410492198#1,residential,92.3
350100,5,1,1361713742,residential,92.39
350100,5,1,-194873142,residential,92.42
350100,5,1,-601894327,residential,92.46
351000,5,1,808672175#4,commercial,33.21
351000,5,1,-1180597073#27,commercial,33.17
351000,5,1,1308540805,commercial,33.16
351000,5,1,945322275#7,commercial,33.18
351000,5,1,949108818#4,commercial,33.26
351000,5,1,1266449985#1,commercial,33.1
351000,5,1,707066366#5,commercial,33.12
351000,5,1,136161770#1,commercial,33.09
351000,5,1,1014224394_2,commercial,33.23
351000,5,1,1158120933#3,commercial,33.19
351000,5,1,-1040439218,residential,92.38
351000,5,1,601448200#1,residential,92.39
351000,5,1,1411385464,residential,92.43
351000,5,1,-1320695763,residential,92.46
351000,5,1,180082258#0,residential,92.36
351000,5,1,-601455484#0,residential,92.34
351000,5,1,1410492198#1,residential,92.34
351000,5,1,1361713742,residential,92.43
351000,5,1,-194873142,residential,92.46
351000,5,1,-601894327,residential,92.49
351900,5,1,808672175#4,commercial,33.66
351900,5,1,-1180597073#27,commercial,33.63
351900,5,1,1308540805,commercial,33.61
351900,5,1,945322275#7,commercial,33.63
351900,5,1,949108818#4,commercial,33.72
351900,5,1,1266449985#1,commercial,33.55
351900,5,1,707066366#5,commercial,33.58
351900,5,1,136161770#1,commercial,33.54
351900,5,1,1014224394_2,commercial,33.68
351900,5,1,1158120933#3,commercial,33.64
351900,5,1,-1040439218,residential,92.41
351900,5,1,601448200#1,residential,92.43
351900,5,1,1411385464,residential,92.47
351900,5,1,-1320695763,residential,92.49
351900,5,1,180082258#0,residential,92.39
351900,5,1,-601455484#0,residential,92.37
351900,5,1,1410492198#1,residential,92.37
351900,5,1,1361713742,residential,92.47
351900,5,1,-194873142,residential,92.49
351900,5,1,-601894327,residential,92.53
352800,5,2,808672175#4,commercial,34.12
352800,5,2,-1180597073#27,commercial,34.09
352800,5,2,1308540805,commercial,34.07
352800,5,2,945322275#7,commercial,34.08
352800,5,2,949108818#4,commercial,34.17
352800,5,2,1266449985#1,commercial,34.01
352800,5,2,707066366#5,commercial,34.03
352800,5,2,136161770#1,commercial,34.0
352800,5,2,1014224394_2,commercial,34.14
352800,5,2,1158120933#3,commercial,34.1
352800,5,2,-1040439218,residential,92.45
352800,5,2,601448200#1,residential,92.47
352800,5,2,1411385464,residential,92.51
352800,5,2,-1320695763,residential,92.54
352800,5,2,180082258#0,residential,92.43
352800,5,2,-601455484#0,residential,92.41
352800,5,2,1410492198#1,residential,92.41
352800,5,2,1361713742,residential,92.5
352800,5,2,-194873142,residential,92.53
352800,5,2,-601894327,residential,92.57
353700,5,2,808672175#4,commercial,34.57
353700,5,2,-1180597073#27,commercial,34.55
353700,5,2,1308540805,commercial,34.53
353700,5,2,945322275#7,commercial,34.54
353700,5,2,949108818#4,commercial,34.63
353700,5,2,1266449985#1,commercial,34.46
353700,5,2,707066366#5,commercial,34.49
353700,5,2,136161770#1,commercial,34.45
353700,5,2,1014224394_2,commercial,34.6
353700,5,2,1158120933#3,commercial,34.55
353700,5,2,-1040439218,residential,92.49
353700,5,2,601448200#1,residential,92.5
353700,5,2,1411385464,residential,92.55
353700,5,2,-1320695763,residential,92.58
353700,5,2,180082258#0,residential,92.47
353700,5,2,-601455484#0,residential,92.45
353700,5,2,1410492198#1,residential,92.45
353700,5,2,1361713742,residential,92.54
353700,5,2,-194873142,residential,92.57
353700,5,2,-601894327,residential,92.61
354600,5,2,808672175#4,commercial,35.03
354600,5,2,-1180597073#27,commercial,35.0
354600,5,2,1308540805,commercial,34.99
354600,5,2,945322275#7,commercial,34.99
354600,5,2,949108818#4,commercial,35.1
354600,5,2,1266449985#1,commercial,34.93
354600,5,2,707066366#5,commercial,34.95
354600,5,2,136161770#1,commercial,34.91
354600,5,2,1014224394_2,commercial,35.05
354600,5,2,1158120933#3,commercial,35.02
354600,5,2,-1040439218,residential,92.53
354600,5,2,601448200#1,residential,92.54
354600,5,2,1411385464,residential,92.59
354600,5,2,-1320695763,residential,92.62
354600,5,2,180082258#0,residential,92.52
354600,5,2,-601455484#0,residential,92.49
354600,5,2,1410492198#1,residential,92.49
354600,5,2,1361713742,residential,92.58
354600,5,2,-194873142,residential,92.62
354600,5,2,-601894327,residential,92.65
355500,5,2,808672175#4,commercial,35.5
355500,5,2,-1180597073#27,commercial,35.47
355500,5,2,1308540805,commercial,35.45
355500,5,2,945322275#7,commercial,35.45
355500,5,2,949108818#4,commercial,35.56
355500,5,2,1266449985#1,commercial,35.39
355500,5,2,707066366#5,commercial,35.42
355500,5,2,136161770#1,commercial,35.38
355500,5,2,1014224394_2,commercial,35.51
355500,5,2,1158120933#3,commercial,35.48
355500,5,2,-1040439218,residential,92.58
355500,5,2,601448200#1,residential,92.59
355500,5,2,1411385464,residential,92.64
355500,5,2,-1320695763,residential,92.67
355500,5,2,180082258#0,residential,92.56
355500,5,2,-601455484#0,residential,92.53
355500,5,2,1410492198#1,residential,92.54
355500,5,2,1361713742,residential,92.63
355500,5,2,-194873142,residential,92.66
355500,5,2,-601894327,residential,92.7
356400,5,3,808672175#4,commercial,35.98
356400,5,3,-1180597073#27,commercial,35.94
356400,5,3,1308540805,commercial,35.92
356400,5,3,945322275#7,commercial,35.92
356400,5,3,949108818#4,commercial,36.02
356400,5,3,1266449985#1,commercial,35.87
356400,5,3,707066366#5,commercial,35.88
356400,5,3,136161770#1,commercial,35.84
356400,5,3,1014224394_2,commercial,35.99
356400,5,3,1158120933#3,commercial,35.95
356400,5,3,-1040439218,residential,92.63
356400,5,3,601448200#1,residential,92.64
356400,5,3,1411385464,residential,92.69
356400,5,3,-1320695763,residential,92.72
356400,5,3,180082258#0,residential,92.62
356400,5,3,-601455484#0,residential,92.59
356400,5,3,1410492198#1,residential,92.59
356400,5,3,1361713742,residential,92.68
356400,5,3,-194873142,residential,92.72
356400,5,3,-601894327,residential,92.75
357300,5,3,808672175#4,commercial,36.45
357300,5,3,-1180597073#27,commercial,36.41
357300,5,3,1308540805,commercial,36.4
357300,5,3,945322275#7,commercial,36.4
357300,5,3,949108818#4,commercial,36.5
357300,5,3,1266449985#1,commercial,36.34
357300,5,3,707066366#5,commercial,36.36
357300,5,3,136161770#1,commercial,36.32
357300,5,3,1014224394_2,commercial,36.46
357300,5,3,1158120933#3,commercial,36.42
357300,5,3,-1040439218,residential,92.7
357300,5,3,601448200#1,residential,92.71
357300,5,3,1411385464,residential,92.76
357300,5,3,-1320695763,residential,92.78
357300,5,3,180082258#0,residential,92.68
357300,5,3,-601455484#0,residential,92.66
357300,5,3,1410492198#1,residential,92.65
357300,5,3,1361713742,residential,92.75
357300,5,3,-194873142,residential,92.78
357300,5,3,-601894327,residential,92.81
358200,5,3,808672175#4,commercial,36.93
358200,5,3,-1180597073#27,commercial,36.89
358200,5,3,1308540805,commercial,36.88
358200,5,3,945322275#7,commercial,36.88
358200,5,3,949108818#4,commercial,36.97
358200,5,3,1266449985#1,commercial,36.83
358200,5,3,707066366#5,commercial,36.84
358200,5,3,136161770#1,commercial,36.79
358200,5,3,1014224394_2,commercial,36.94
358200,5,3,1158120933#3,commercial,36.9
358200,5,3,-1040439218,residential,92.78
358200,5,3,601448200#1,residential,92.79
358200,5,3,1411385464,residential,92.84
358200,5,3,-1320695763,residential,92.86
358200,5,3,180082258#0,residential,92.76
358200,5,3,-601455484#0,residential,92.74
358200,5,3,1410492198#1,residential,92.73
358200,5,3,1361713742,residential,92.83
358200,5,3,-194873142,residential,92.87
358200,5,3,-601894327,residential,92.9
